username,num_of_questions_answered,num_of_correct_answers,num_of_explanations,num_of_lectures,devicesUsed,confidence_level,payments,duration
u13129,88,57,64,5,Unknown,28,1,2592000000
u13138,138,84,144,4,Unknown,69,1,2592000000
u13139,60,26,66,0,Unknown,68,1,6480000000
u13162,10,5,0,0,mobile,0,0,0
u1318,347,258,169,6,web,0,1,5184000000
u1319,22,14,12,2,mobile,0,1,2592000000
u13200,10,6,0,0,Unknown,1,1,4320000000
u13201,9,4,0,0,mobile,0,0,0
u13214,159,106,161,2,Unknown,178,1,8640000000
u13215,4863,3045,2709,85,Unknown,0,2,28512000000
u13229,15,6,7,5,mobile,0,1,8640000000
u1324,15,9,7,1,mobile,0,0,0
u13248,82,49,52,0,Unknown,67,2,21600000000
u13249,143,87,140,5,mobile,87,0,0
u1325,123,76,116,4,mobile,32,0,0
u13259,12,9,12,0,mobile,0,0,0
u13260,256,206,271,12,Unknown,196,1,6480000000
u13261,645,357,530,66,Unknown,331,2,20736000000
u13263,10,6,0,0,web,1,0,0
u13265,2,0,0,0,web,0,0,0
u13266,1360,909,1185,42,mobile,623,1,5184000000
u13267,387,261,387,4,mobile,5,0,0
u13273,7,2,2,0,mobile,3,0,0
u13274,6,3,0,0,web,0,0,0
u13275,11,7,3,0,mobile,0,0,0
u13276,295,200,289,5,mobile,5,1,5184000000
u13277,1405,778,564,7,Unknown,612,2,6912000000
u13288,2,1,0,0,web,0,0,0
u13299,31,18,19,0,web,1,0,0
u1330,263,186,107,5,Unknown,13,1,15552000000
u13300,0,0,3,0,Unknown,0,1,31104000000
u13301,10,6,0,0,mobile,0,0,0
u13305,19,10,20,0,mobile,0,0,0
u13306,267,190,256,2,Unknown,7,1,2592000000
u13307,7,3,1,1,mobile,0,1,8640000000
u1331,651,369,358,1,web,183,0,0
u13311,29,19,17,0,Unknown,0,1,4320000000
u13312,6,3,0,0,Unknown,1,1,4320000000
u13316,105,64,57,0,Unknown,0,1,6480000000
u13317,2,1,2,4,Unknown,0,1,6480000000
u13360,285,98,285,19,mobile,57,2,15120000000
u13361,230,137,182,3,mobile,47,2,18144000000
u13375,190,144,101,0,mobile,0,1,4320000000
u1340,414,288,250,13,Unknown,146,1,4320000000
u1341,535,342,355,2,Unknown,135,1,5184000000
u13412,653,353,344,16,Unknown,781,1,8640000000
u13413,341,136,234,1,Unknown,172,1,4320000000
u1342,722,500,451,13,Unknown,444,1,2592000000
u1344,1932,1364,1343,55,Unknown,320,2,6912000000
u13449,12,5,1,0,web,7,0,0
u1345,183,131,174,18,Unknown,5,2,24192000000
u1346,29,20,42,5,mobile,2,1,8640000000
u13461,7,4,0,0,mobile,0,0,0
u13462,10,7,0,0,web,0,0,0
u13463,48,27,42,1,mobile,27,1,18144000000
u1347,19,10,21,1,mobile,8,0,0
u13472,742,462,533,49,Unknown,131,1,8640000000
u13474,2,1,0,0,web,0,0,0
u13475,23,14,16,0,mobile,5,0,0
u13476,376,281,366,7,mobile,3,0,0
u13477,245,147,268,55,mobile,146,1,4320000000
u13489,6,2,0,0,mobile,0,0,0
u13498,72,50,79,4,mobile,2,1,8640000000
u13499,84,54,72,0,Unknown,7,1,8640000000
u13501,343,172,281,13,web,35,0,0
u13502,6,3,0,0,mobile,0,0,0
u13503,505,238,188,1,Unknown,3,1,8640000000
u13504,5,2,0,0,web,0,1,8640000000
u13505,31,17,31,1,Unknown,34,1,8640000000
u13506,469,257,480,15,mobile,57,0,0
u13507,41,25,35,1,mobile,4,0,0
u1351,4349,2276,3055,57,Unknown,480,2,9504000000
u13513,20,10,10,0,mobile,0,0,0
u13515,6,3,0,0,mobile,0,0,0
u1352,92,73,106,9,mobile,0,0,0
u13528,1034,752,1146,50,mobile,678,1,10368000000
u1353,102,69,93,1,mobile,1,0,0
u1354,512,366,500,27,Unknown,2,1,31104000000
u1355,39,19,30,0,Unknown,10,1,15552000000
u1356,573,411,578,49,mobile,76,1,15552000000
u13566,8,4,2,0,mobile,0,0,0
u13567,7,4,0,0,Unknown,0,1,12960000000
u1357,69,53,70,0,web,14,0,0
u13598,17,9,9,3,web,3,0,0
u13599,257,154,115,2,mobile,24,1,8640000000
u13610,163,125,159,19,mobile,0,2,28512000000
u13638,5,4,7,2,Unknown,0,2,25920000000
u13648,72,41,34,5,Unknown,54,1,6480000000
u13660,1274,901,1285,0,mobile,152,0,0
u13662,4,1,0,0,mobile,1,0,0
u13667,4,3,0,0,mobile,5,0,0
u13675,6,1,0,0,mobile,0,0,0
u136752,77,34,26,0,Unknown,0,1,8640000000
u13676,444,184,324,20,Unknown,30,1,8640000000
u1368,406,238,402,19,mobile,23,1,15552000000
u13698,208,138,75,3,Unknown,0,1,12960000000
u13699,6,3,0,0,mobile,0,0,0
u13700,572,407,600,10,mobile,701,0,0
u13702,6,1,0,0,mobile,0,0,0
u13707,284,186,279,22,mobile,8,0,0
u13711,238,175,184,3,mobile,0,1,8640000000
u13715,189,132,171,5,Unknown,201,2,17280000000
u13729,6,2,0,0,mobile,0,0,0
u13758,376,247,364,14,mobile,451,2,19872000000
u13764,617,316,392,8,Unknown,521,1,8640000000
u13765,198,107,201,0,web,64,3,15552000000
u13770,0,0,0,8,Unknown,0,2,11664000000
u1378,1060,859,1068,92,mobile,293,2,19872000000
u1379,32,15,21,1,mobile,5,0,0
u1380,1578,1170,1589,26,mobile,822,2,9504000000
u1382,49,30,34,1,mobile,42,1,4320000000
u13823,309,231,306,6,mobile,9,2,15552000000
u1383,482,353,512,4,mobile,587,0,0
u13837,290,177,176,25,Unknown,141,1,6480000000
u1384,36,26,41,0,Unknown,89,1,10368000000
u13840,1737,1164,1726,4,Unknown,22,2,24192000000
u13841,5,3,0,0,mobile,0,0,0
u13842,101,74,55,0,Unknown,33,1,6480000000
u13843,1146,706,634,2,mobile,37,1,4320000000
u13844,565,342,626,1,mobile,4,0,0
u13845,45,22,45,0,mobile,0,0,0
u13847,995,547,987,17,mobile,9,0,0
u1385,1720,1270,1458,97,Unknown,404,3,25056000000
u13850,14,5,0,0,mobile,0,0,0
u13851,110,75,67,1,web,20,1,4320000000
u13852,6,4,0,0,mobile,0,0,0
u13855,5,1,0,0,mobile,0,0,0
u13856,1,1,0,0,mobile,0,0,0
u1386,2888,2174,2734,84,Unknown,28,1,15552000000
u13868,66,29,60,33,web,36,0,0
u13869,61,30,54,1,web,0,0,0
u1387,53,27,55,12,mobile,5,1,8640000000
u13878,65,49,16,0,Unknown,13,2,11232000000
u13880,104,68,107,1,mobile,2,0,0
u13882,24,12,7,0,Unknown,1,1,12960000000
u13884,138,89,142,2,mobile,182,0,0
u13885,9,5,0,0,web,0,0,0
u13886,231,119,179,14,Unknown,0,2,28080000000
u13887,130,97,64,14,Unknown,106,2,23328000000
u13892,7,4,0,0,mobile,0,0,0
u13894,65,44,63,0,web,0,0,0
u13895,315,168,341,5,Unknown,8,2,9504000000
u13896,486,311,481,27,mobile,1,1,4320000000
u1390,2991,1715,2468,74,mobile,8,1,15552000000
u13908,798,448,346,6,Unknown,1,1,8640000000
u1391,355,248,342,25,mobile,18,1,15552000000
u1392,77,50,82,0,Unknown,0,1,5184000000
u13920,7,5,0,0,mobile,0,0,0
u13923,640,518,651,3,mobile,191,0,0
u13925,190,123,192,8,mobile,0,0,0
u13926,319,236,314,8,web,0,0,0
u13927,3316,2602,2126,56,web,583,2,20736000000
u1393,12,5,6,2,mobile,0,0,0
u13930,93,47,83,0,mobile,2,0,0
u13931,2,1,3,0,Unknown,0,1,4320000000
u13936,4,0,0,1,mobile,0,0,0
u13937,290,189,289,1,mobile,3,0,0
u1394,41,20,30,3,mobile,0,0,0
u13942,7,4,2,0,web,0,0,0
u1395,288,201,289,94,mobile,174,1,8640000000
u1396,29,20,23,0,mobile,4,0,0
u1397,366,228,357,25,mobile,7,0,0
u13980,89,65,79,0,mobile,40,0,0
u13981,220,124,88,0,Unknown,33,1,8640000000
u14023,262,138,262,2,mobile,0,0,0
u14037,291,187,296,9,mobile,1,0,0
u14040,116,83,102,1,mobile,4,0,0
u14041,1359,979,1352,114,mobile,2,1,15552000000
u14045,7,1,0,0,mobile,0,0,0
u14053,61,37,59,1,Unknown,10,2,8640000000
u14055,69,53,83,17,mobile,150,1,8640000000
u14056,10,5,0,0,web,1,2,8640000000
u14068,10,5,3,0,mobile,0,0,0
u14069,31,17,25,0,mobile,0,0,0
u14078,767,471,445,7,Unknown,273,1,4320000000
u14079,454,300,414,13,Unknown,210,2,19440000000
u14081,5,3,0,0,mobile,0,0,0
u14086,42,26,25,4,Unknown,0,1,2592000000
u14091,7,1,0,1,Unknown,2,1,4320000000
u14097,6,2,0,0,mobile,0,0,0
u14118,60,39,53,1,mobile,12,0,0
u14119,7,2,0,0,web,0,1,4320000000
u14120,6,4,0,0,web,3,0,0
u14121,6,3,0,0,web,1,0,0
u14125,72,54,71,1,mobile,9,0,0
u14126,6,2,0,0,mobile,0,0,0
u14127,11,5,10,0,mobile,25,0,0
u14132,555,141,200,0,mobile,0,1,8640000000
u14133,43,26,34,0,mobile,1,0,0
u14135,6,3,0,0,web,0,1,4320000000
u14136,1,1,0,0,web,0,0,0
u14137,3,2,3,0,mobile,0,0,0
u14143,509,333,501,7,Unknown,3,1,8640000000
u1418,607,430,594,3,Unknown,252,1,5184000000
u14180,362,180,343,18,Unknown,0,1,31536000000
u1419,683,428,403,12,Unknown,505,1,4320000000
u14194,386,197,388,57,Unknown,228,2,20736000000
u1420,3541,2400,2925,113,mobile,6248,3,25056000000
u142064,61,33,64,0,mobile,1,0,0
u14208,3,1,0,0,mobile,0,0,0
u1421,89,54,85,1,mobile,51,0,0
u1422,9,4,2,1,mobile,0,0,0
u14221,165,83,163,1,mobile,114,0,0
u1423,255,192,249,14,mobile,1,1,15552000000
u1424,12,7,1,0,mobile,3,0,0
u14242,16,13,9,0,mobile,6,0,0
u14243,448,312,447,10,mobile,45,1,8640000000
u14245,312,180,171,24,mobile,150,1,18144000000
u14246,28,18,27,0,mobile,0,0,0
u1425,4821,3208,3048,55,Unknown,1301,1,4320000000
u14253,67,45,71,3,Unknown,50,1,4320000000
u14254,40,23,39,0,mobile,26,0,0
u1426,1805,1268,1259,33,Unknown,351,2,7776000000
u1427,115,51,109,25,Unknown,1,1,8640000000
u14279,8,5,0,0,web,0,0,0
u14282,2,0,11,0,mobile,122,2,12960000000
u14283,214,147,231,5,mobile,65,1,5184000000
u14286,26,16,22,0,Unknown,1,1,4320000000
u14290,64,38,64,1,mobile,4,0,0
u14291,31,19,20,0,mobile,0,0,0
u14294,739,407,294,29,Unknown,1,1,8640000000
u1430,47,25,36,4,mobile,17,1,4320000000
u14308,60,42,53,0,mobile,0,0,0
u1431,397,248,307,11,Unknown,71,1,5184000000
u14318,3,2,0,0,mobile,2,0,0
u14319,17,8,9,2,mobile,4,0,0
u1432,367,241,370,2,mobile,9,0,0
u14320,12,5,2,0,mobile,0,0,0
u14321,4,2,0,0,mobile,0,0,0
u14323,11,5,0,0,mobile,0,0,0
u14324,261,176,296,29,Unknown,1,1,8640000000
u14325,10,8,0,0,web,0,0,0
u1433,241,168,250,18,Unknown,188,2,12960000000
u14330,7,4,0,0,mobile,0,0,0
u14333,95,61,98,15,Unknown,97,1,8640000000
u14334,232,127,227,11,mobile,5,1,4320000000
u14336,26,15,18,0,mobile,0,0,0
u14337,3,0,0,0,mobile,1,0,0
u1434,66,52,82,32,Unknown,67,2,7776000000
u1436,1084,637,840,7,Unknown,661,2,20736000000
u14369,7,4,0,0,mobile,0,0,0
u1437,440,231,223,6,Unknown,1,1,10368000000
u14383,127,96,99,0,Unknown,0,2,25920000000
u1442,1509,1265,821,46,mobile,2699,1,5184000000
u1443,398,264,222,12,Unknown,0,1,4320000000
u14441,2,1,0,0,mobile,0,0,0
u14443,9,3,0,0,web,0,0,0
u14444,137,92,134,3,mobile,2,2,14688000000
u14447,6,2,0,0,web,0,0,0
u14455,75,44,116,23,Unknown,83,1,10368000000
u14468,628,304,600,0,Unknown,0,1,2592000000
u14478,6,5,0,0,mobile,1,0,0
u14481,279,201,289,1,mobile,133,0,0
u14483,6,4,0,0,mobile,0,0,0
u14485,10,7,0,0,mobile,0,0,0
u14487,17,10,10,0,mobile,0,0,0
u14491,15,11,15,0,mobile,0,0,0
u14492,300,169,294,3,mobile,1,0,0
u14494,6,3,0,0,web,0,0,0
u14496,1687,922,1471,18,Unknown,662,1,4320000000
u14508,20,12,24,6,mobile,19,0,0
u14519,15,4,6,0,mobile,0,0,0
u14523,167,107,164,6,web,8,0,0
u14524,6,2,0,0,web,6,0,0
u14526,19,2,14,0,mobile,1,1,8640000000
u14531,95,76,86,1,Unknown,35,1,15552000000
u14533,87,52,79,2,mobile,0,0,0
u14535,1,0,0,0,web,1,0,0
u14553,6,1,0,0,mobile,0,0,0
u1456,351,228,351,12,mobile,2,1,31104000000
u1457,373,235,372,5,mobile,147,1,15552000000
u14591,10,5,0,0,web,0,0,0
u14619,18,10,19,0,mobile,0,0,0
u14625,2,1,0,0,mobile,0,0,0
u14631,232,152,225,0,mobile,0,0,0
u14642,6,2,0,0,web,6,0,0
u14643,46,31,39,1,mobile,1,0,0
u14644,128,93,68,2,web,3,0,0
u14645,6,2,0,0,mobile,0,0,0
u14650,86,47,69,0,Unknown,26,1,4320000000
u14651,271,168,270,5,web,6,1,5184000000
u14653,6,4,0,0,web,2,0,0
u14654,29,15,28,0,Unknown,0,1,6480000000
u14668,41,20,31,1,mobile,0,0,0
u14669,6,2,8,2,Unknown,0,1,4320000000
u14679,735,587,805,0,mobile,1,0,0
u14680,273,190,274,13,mobile,4,0,0
u14684,1080,730,1078,46,mobile,0,0,0
u14685,383,252,395,15,web,221,0,0
u14687,785,574,838,6,mobile,454,0,0
u14691,3298,2394,3297,11,mobile,6,0,0
u14693,5,3,0,0,mobile,0,0,0
u14694,11,5,0,0,mobile,4,0,0
u14708,6,3,0,0,mobile,0,0,0
u14718,484,231,178,7,web,9,1,12960000000
u14721,1263,871,1243,10,mobile,234,1,4320000000
u14723,571,340,666,99,web,0,0,0
u14727,6,3,0,0,web,0,0,0
u14733,147,95,153,2,mobile,2,1,4320000000
u14735,12,4,4,0,mobile,0,0,0
u14737,2,1,0,0,web,0,0,0
u14745,6,2,0,0,web,0,0,0
u14751,42,28,36,9,Unknown,0,2,24192000000
u14779,22,9,13,0,mobile,8,0,0
u14786,91,53,86,0,mobile,6,0,0
u14787,154,95,145,0,mobile,2,0,0
u148,18,4,8,0,mobile,0,0,0
u1480,453,294,447,8,Unknown,9,1,15552000000
u14802,7,1,0,0,mobile,0,0,0
u1481,17,5,10,0,mobile,0,0,0
u14816,181,109,180,0,mobile,1,0,0
u14849,24,12,15,0,mobile,6,0,0
u14858,1397,998,718,34,web,747,0,0
u14859,427,258,348,14,mobile,1,1,4320000000
u14861,21,15,14,1,mobile,0,1,8640000000
u14863,886,576,912,63,mobile,355,1,5184000000
u14866,325,232,218,1,web,153,2,13824000000
u14867,56,36,58,0,mobile,0,0,0
u14870,267,205,265,2,mobile,6,0,0
u14871,10,2,0,0,web,0,0,0
u14873,350,225,233,2,Unknown,31,1,4320000000
u14876,123,46,118,0,mobile,3,0,0
u14877,195,111,192,7,mobile,0,0,0
u14888,1,0,0,0,mobile,0,0,0
u14898,62,48,62,1,mobile,0,0,0
u14899,557,369,401,6,web,132,2,15120000000
u149,8,2,1,0,mobile,0,0,0
u14901,313,197,196,3,Unknown,37,2,9504000000
u14903,42,24,42,2,Unknown,0,1,4320000000
u14904,96,48,86,2,mobile,1,0,0
u14905,6,3,0,0,web,22,0,0
u14906,214,140,136,3,Unknown,111,1,12960000000
u14911,17,11,7,0,mobile,1,0,0
u14912,8,3,0,0,mobile,0,0,0
u14917,10,4,0,0,web,0,0,0
u14929,27,21,20,0,mobile,0,0,0
u14938,7,3,0,0,mobile,0,0,0
u1494,315,241,257,17,Unknown,81,1,31104000000
u1495,305,191,290,11,mobile,109,1,15552000000
u14962,10,4,0,0,web,0,0,0
u14963,226,122,246,4,mobile,97,0,0
u14988,14,8,7,0,mobile,0,0,0
u14989,6,3,0,0,mobile,1,0,0
u15000,134,46,73,0,Unknown,0,1,8640000000
u15006,242,178,249,0,mobile,116,0,0
u15007,249,167,209,29,mobile,122,1,15552000000
u15011,298,202,292,0,mobile,2,0,0
u15012,80,34,68,1,mobile,0,0,0
u15015,43,24,57,3,Unknown,106,1,15552000000
u15017,156,141,159,0,Unknown,0,2,33696000000
u15029,0,0,86,1,mobile,400,0,0
u15038,13,7,10,0,Unknown,0,1,8640000000
u15039,15,10,1,0,web,0,1,8640000000
u15062,284,195,277,0,mobile,43,0,0
u15077,447,313,484,15,mobile,231,0,0
u15088,6,2,0,0,mobile,1,0,0
u15102,43,21,14,0,Unknown,13,1,8640000000
u15149,15,5,16,0,mobile,0,0,0
u15162,9,3,0,0,web,6,0,0
u15163,3365,2639,3270,71,mobile,0,0,0
u15164,6,0,0,0,web,2,0,0
u15165,5,4,0,0,mobile,0,0,0
u15166,1212,839,1217,56,mobile,777,1,12960000000
u15167,25,17,15,1,mobile,8,0,0
u15171,5,3,0,0,mobile,0,0,0
u15172,151,93,152,1,web,21,1,4320000000
u15174,2535,1383,2619,0,mobile,2,0,0
u15189,8,3,0,0,mobile,0,0,0
u15199,7,3,0,0,web,0,0,0
u15200,7,3,0,0,mobile,0,0,0
u15204,71,46,27,6,Unknown,14,2,24192000000
u15206,429,272,235,1,mobile,348,1,8640000000
u15211,230,145,224,8,mobile,1,0,0
u15212,551,380,557,13,Unknown,0,4,33696000000
u15214,7,2,0,0,web,0,1,8640000000
u15229,13,5,0,0,mobile,0,0,0
u1523,1179,772,1114,67,mobile,2,2,10368000000
u15238,7,2,1,0,mobile,0,0,0
u15249,82,57,51,1,Unknown,60,1,4320000000
u15300,149,72,140,0,mobile,16,0,0
u15301,4068,3225,2760,95,Unknown,19,1,15552000000
u15314,190,126,185,4,mobile,7,0,0
u15329,0,0,1,0,mobile,0,0,0
u15349,67,41,57,1,mobile,4,0,0
u15358,87,49,92,0,mobile,0,0,0
u15359,140,111,171,12,mobile,129,0,0
u15360,290,214,283,3,mobile,80,0,0
u15362,648,486,640,1,mobile,1,0,0
u15364,1544,1086,1553,40,mobile,316,2,12960000000
u15367,7,2,0,0,mobile,1,0,0
u15372,634,325,603,32,Unknown,1,1,2592000000
u15373,7,0,1,0,Unknown,0,1,8640000000
u15376,1416,926,1329,35,mobile,522,1,6480000000
u15389,2395,1592,2066,65,mobile,352,0,0
u15398,275,206,265,1,web,4,0,0
u1540,408,269,405,37,mobile,306,1,15552000000
u15400,639,354,498,1,mobile,1,1,4320000000
u15402,952,523,964,3,mobile,4,0,0
u15403,14,9,2,0,mobile,2,0,0
u15405,11,4,0,0,Unknown,0,1,8640000000
u15407,6,2,0,0,mobile,0,0,0
u1541,2544,2126,1322,0,Unknown,14,1,5184000000
u15410,7,4,3,0,mobile,0,0,0
u15411,6,5,0,0,mobile,0,0,0
u15412,2511,1698,2517,8,mobile,2,0,0
u15415,932,614,932,5,mobile,71,0,0
u15416,17,5,15,5,Unknown,24,1,8640000000
u1542,47,28,61,16,Unknown,0,1,15552000000
u15428,197,117,194,2,mobile,3,0,0
u15429,3019,1941,2570,220,Unknown,203,1,15552000000
u1543,100,61,93,3,mobile,1,1,4320000000
u15438,7,4,0,0,Unknown,0,1,2592000000
u15439,10,3,0,0,mobile,0,0,0
u1544,211,168,270,0,Unknown,321,1,8640000000
u1545,299,205,256,12,mobile,14,1,4320000000
u1546,539,288,430,52,mobile,100,2,14688000000
u1547,25,17,15,1,web,9,1,5184000000
u15499,215,127,206,5,mobile,0,0,0
u1550,1608,1092,1599,10,mobile,0,1,15552000000
u1551,1944,1390,1743,38,mobile,1319,3,22464000000
u1552,11,7,11,3,mobile,2,0,0
u1553,41,27,33,0,mobile,1,0,0
u1554,921,651,894,107,mobile,508,1,15552000000
u15548,53,28,43,1,mobile,14,0,0
u15549,759,485,758,18,mobile,159,1,8640000000
u1555,1659,1049,1550,17,Unknown,207,1,8640000000
u15558,10,6,0,0,web,0,0,0
u15559,1433,910,1453,73,mobile,3,1,4320000000
u1556,964,555,1000,28,mobile,89,0,0
u15560,22,15,25,0,mobile,9,0,0
u15561,19,14,9,0,web,0,0,0
u15562,20,12,26,0,mobile,8,0,0
u15566,6,3,0,0,mobile,0,0,0
u15573,186,113,188,0,mobile,78,0,0
u15574,8,3,0,0,mobile,0,0,0
u15588,8,6,0,0,mobile,0,0,0
u15600,10,5,0,0,web,1,0,0
u15605,59,34,56,2,web,17,0,0
u15615,29,16,21,0,mobile,6,1,8640000000
u15616,5,3,0,0,mobile,0,0,0
u15629,82,50,71,1,mobile,0,0,0
u15638,1,0,0,0,mobile,0,0,0
u15639,198,126,195,7,mobile,1,0,0
u15664,10,7,0,0,mobile,0,0,0
u15665,323,212,358,122,mobile,203,1,8640000000
u15670,6,4,0,0,mobile,0,0,0
u15671,206,140,205,1,mobile,54,0,0
u1569,12,2,2,2,mobile,2,0,0
u15704,9,5,14,4,mobile,2,1,8640000000
u15705,8,5,0,0,mobile,0,0,0
u15739,132,76,125,6,mobile,26,1,8640000000
u157496,1,0,0,0,mobile,0,0,0
u15761,1303,908,1381,47,mobile,621,2,24192000000
u15764,5,2,0,0,mobile,0,0,0
u15765,476,321,487,11,mobile,117,0,0
u15770,135,92,96,3,Unknown,56,1,2592000000
u15772,227,155,231,9,mobile,54,0,0
u15773,79,55,72,1,mobile,7,0,0
u15775,784,584,412,28,Unknown,64,1,8640000000
u15776,383,250,403,18,mobile,263,0,0
u1578,6452,4219,4847,109,mobile,2443,2,19872000000
u15788,6,3,0,0,mobile,5,0,0
u1579,309,160,313,7,mobile,250,0,0
u1580,15,6,15,0,Unknown,0,1,10368000000
u15808,19,5,2,15,Unknown,1,1,8640000000
u1581,1841,1062,1811,93,mobile,1259,2,24192000000
u15818,7,4,0,0,mobile,0,0,0
u15819,112,68,127,3,mobile,69,0,0
u1582,64,43,56,2,Unknown,2,1,8640000000
u15823,88,35,59,0,Unknown,45,2,8640000000
u15826,9,6,1,0,mobile,0,0,0
u1583,346,262,362,5,Unknown,325,1,2592000000
u15830,178,93,171,8,mobile,1,0,0
u15831,53,26,46,2,Unknown,5,1,31104000000
u15832,29,24,21,0,mobile,0,0,0
u15834,23,14,13,1,Unknown,11,1,2592000000
u15835,30,15,6,0,Unknown,33,2,9504000000
u15836,348,222,361,2,mobile,223,0,0
u15837,21,8,13,0,mobile,0,1,4320000000
u1584,68,41,57,1,mobile,1,1,8640000000
u15843,0,0,0,0,mobile,3,0,0
u1585,47,27,39,3,mobile,25,1,2592000000
u15857,173,99,176,0,mobile,3,0,0
u1586,2459,1779,1793,81,web,3704,1,15552000000
u1587,8,5,2,0,mobile,6,0,0
u15880,111,77,107,6,mobile,55,0,0
u15895,6,1,0,0,web,0,0,0
u159,2271,1371,2269,90,Unknown,319,1,10368000000
u1590,74,46,66,4,Unknown,48,1,4320000000
u1591,1326,796,1064,45,mobile,461,1,5184000000
u1592,1456,1061,804,28,web,366,1,5184000000
u15923,67,42,60,0,mobile,1,0,0
u1593,203,126,224,29,mobile,100,1,15552000000
u15937,1583,984,1359,6,Unknown,491,1,8640000000
u1594,2185,1112,1986,13,web,510,2,24192000000
u15941,49,30,45,0,mobile,3,0,0
u15947,860,593,851,7,mobile,173,1,5184000000
u1595,2,2,3,0,mobile,0,0,0
u15950,2907,2005,1464,49,Unknown,1069,1,8640000000
u15952,884,623,802,58,mobile,126,2,19872000000
u15953,91,63,87,0,mobile,2,0,0
u15954,143,101,178,3,Unknown,63,1,4320000000
u15956,4,1,0,0,mobile,4,0,0
u15969,66,47,66,2,Unknown,104,1,6480000000
u1597,288,211,295,10,mobile,182,1,4320000000
u15978,26,15,25,0,Unknown,25,1,12960000000
u15979,727,434,552,14,web,0,2,19872000000
u15980,29,13,0,0,mobile,12,0,0
u15981,7,1,0,0,mobile,1,0,0
u15983,9,3,0,0,web,0,0,0
u15987,66,38,69,15,mobile,0,1,8640000000
u15993,7,4,1,0,mobile,0,0,0
u160,11,4,3,1,mobile,0,0,0
u16026,7,3,2,13,Unknown,1,1,8640000000
u16032,4,0,0,0,mobile,0,0,0
u16040,82,55,74,0,mobile,2,0,0
u16045,19,8,19,0,mobile,4,0,0
u16051,11,8,5,3,mobile,28,0,0
u16052,10,5,2,0,Unknown,0,2,7776000000
u16053,55,19,48,6,web,11,0,0
u16078,154,102,160,9,mobile,79,1,4320000000
u16079,9,4,1,0,mobile,0,0,0
u1608,850,671,396,15,Unknown,22,1,5184000000
u16080,28,22,17,0,mobile,0,0,0
u16082,47,26,40,1,web,0,0,0
u16083,7,3,0,0,mobile,0,0,0
u16084,108,60,98,0,mobile,2,0,0
u16085,58,38,56,0,mobile,16,0,0
u16086,6,2,0,0,web,1,0,0
u1609,78,47,70,2,mobile,0,0,0
u16090,140,62,95,15,Unknown,98,1,4320000000
u16093,407,262,412,6,mobile,7,0,0
u16094,26,15,21,5,Unknown,0,1,4320000000
u16095,100,55,90,0,mobile,0,0,0
u16096,735,569,662,45,Unknown,374,1,15552000000
u16097,31,20,34,4,mobile,0,0,0
u161,29,18,22,2,mobile,0,0,0
u16118,7,3,0,0,mobile,1,0,0
u16120,86,50,83,4,mobile,8,0,0
u16121,352,200,383,8,mobile,33,0,0
u16123,21,9,14,2,mobile,1,0,0
u16130,305,198,298,2,web,3,0,0
u16131,7,3,0,0,mobile,0,0,0
u16132,182,124,177,8,Unknown,0,1,8640000000
u16134,102,57,91,7,Unknown,116,1,8640000000
u16137,16,4,6,0,mobile,2,0,0
u16146,11,4,0,0,mobile,0,0,0
u16147,11,4,0,0,mobile,0,0,0
u16152,49,34,45,0,mobile,6,1,10368000000
u1618,2576,1938,1316,80,Unknown,2,1,10368000000
u1619,234,170,224,2,mobile,0,0,0
u16190,6,3,0,0,web,0,0,0
u16191,95,56,89,1,mobile,58,0,0
u162,1459,1128,1490,63,mobile,1968,0,0
u1620,504,273,575,37,mobile,300,2,9504000000
u1621,260,146,254,72,mobile,76,1,15552000000
u1622,315,207,273,28,mobile,25,1,4320000000
u1623,175,134,86,4,mobile,25,0,0
u1624,127,72,55,5,mobile,5,1,31104000000
u16242,5,4,0,0,mobile,0,0,0
u16243,6,4,0,0,web,8,0,0
u16244,3,0,0,0,mobile,0,0,0
u16245,24,15,17,0,mobile,0,0,0
u1625,1661,1135,1814,77,Unknown,1285,1,15552000000
u16251,1622,1112,1388,140,mobile,84,2,22032000000
u16255,6,3,0,0,mobile,0,0,0
u16256,25,11,14,0,mobile,0,0,0
u16257,61,45,54,7,Unknown,0,1,4320000000
u16269,6,3,0,0,mobile,0,0,0
u16278,6,3,0,0,web,1,2,31104000000
u16280,10,7,0,0,web,0,0,0
u16281,62,39,52,1,mobile,0,1,15552000000
u16283,6,2,0,0,mobile,0,0,0
u16285,14,6,14,0,Unknown,0,2,18144000000
u16286,95,48,86,6,mobile,7,0,0
u16287,9,5,2,0,Unknown,0,1,8640000000
u16292,58,40,54,0,mobile,13,1,8640000000
u16293,14,5,3,0,mobile,0,0,0
u16295,11,5,0,0,mobile,1,0,0
u16296,265,192,291,7,mobile,4,1,15552000000
u163,74,49,66,14,mobile,0,0,0
u16308,316,177,310,10,mobile,59,0,0
u1631,1084,572,1083,35,Unknown,345,2,24192000000
u1632,350,131,186,16,mobile,0,1,8640000000
u16321,33,10,23,2,Unknown,1,1,6480000000
u16323,1094,850,1341,0,mobile,1063,0,0
u16324,8,3,1,6,Unknown,2,1,2592000000
u16325,6,2,0,0,mobile,0,0,0
u16326,6,4,0,0,web,0,0,0
u1633,552,382,553,25,mobile,2,1,4320000000
u16333,6,3,0,0,web,1,0,0
u16334,15,7,8,0,mobile,0,0,0
