,username,num_of_questions_answered,num_of_correct_answers,num_of_explanations,num_of_lectures,devicesUsed,confidence_level,payments,duration,accuracy
396,u12155,608,241,351,18,Unknown,181,2,1920.0,0.3963815789473684
397,u12156,591,337,219,2,Unknown,2,1,2400.0,0.5702199661590525
398,u12157,21,5,10,0,web,1,0,0.0,0.23809523809523808
399,u12169,6,4,0,0,web,0,0,0.0,0.6666666666666666
400,u1218,1700,1053,1788,34,Unknown,1088,1,4320.0,0.6194117647058823
401,u12183,4766,3779,3472,151,Unknown,49,1,4320.0,0.7929080990348301
402,u12184,463,323,410,8,Unknown,1,2,6720.0,0.6976241900647948
403,u12185,1377,911,1359,17,mobile,82,1,1200.0,0.6615831517792302
404,u12186,668,389,447,81,Unknown,456,1,3600.0,0.5823353293413174
405,u1219,4250,2856,2520,107,Unknown,1468,1,1440.0,0.672
406,u12194,8,3,4,0,mobile,0,0,0.0,0.375
407,u12195,9,7,0,0,web,0,0,0.0,0.7777777777777778
408,u12196,732,384,297,5,mobile,155,1,2400.0,0.5245901639344263
409,u12197,0,0,1,0,Unknown,0,1,1800.0,0.0
410,u1220,5445,4213,5455,107,mobile,2,1,1200.0,0.7737373737373737
411,u12209,68,39,62,5,Unknown,0,1,1200.0,0.5735294117647058
412,u12218,858,591,487,25,mobile,140,1,1200.0,0.6888111888111889
413,u12219,7,2,0,0,web,1,0,0.0,0.2857142857142857
414,u12221,81,63,55,0,Unknown,11,1,720.0,0.7777777777777778
415,u12222,192,149,209,0,mobile,121,0,0.0,0.7760416666666666
416,u12223,138,105,134,2,mobile,0,0,0.0,0.7608695652173914
417,u12224,612,341,609,6,mobile,141,0,0.0,0.5571895424836601
418,u12225,74,48,88,1,mobile,111,1,720.0,0.6486486486486487
419,u12226,249,176,242,9,mobile,99,0,0.0,0.7068273092369478
420,u12231,205,129,213,3,web,39,0,0.0,0.6292682926829268
421,u12234,86,53,85,0,mobile,48,0,0.0,0.6162790697674418
422,u12235,725,584,484,40,Unknown,186,2,9360.0,0.8055172413793104
423,u12237,69,40,60,1,Unknown,22,1,2400.0,0.5797101449275363
424,u1224,552,392,558,7,mobile,225,0,0.0,0.7101449275362319
425,u12240,65,36,55,1,Unknown,0,1,2400.0,0.5538461538461539
426,u1225,789,520,648,25,Unknown,0,2,2640.0,0.6590621039290241
427,u1227,964,608,940,89,Unknown,3,1,1440.0,0.6307053941908713
428,u12283,129,74,51,1,Unknown,21,1,2400.0,0.5736434108527132
429,u12297,19,9,12,0,mobile,0,1,1200.0,0.47368421052631576
430,u1230,474,298,505,215,mobile,359,1,2400.0,0.6286919831223629
431,u12309,217,146,265,0,mobile,203,0,0.0,0.6728110599078341
432,u1231,2390,1809,1778,9,web,1344,2,2880.0,0.7569037656903765
433,u1232,193,134,155,6,mobile,2,1,2400.0,0.694300518134715
434,u12320,1123,748,814,51,Unknown,435,3,3360.0,0.666073018699911
435,u12321,1427,1060,958,48,web,0,1,720.0,0.7428170988086895
436,u12334,97,51,92,3,mobile,3,1,2400.0,0.5257731958762887
437,u12335,38,20,23,1,web,1,0,0.0,0.5263157894736842
438,u1234,353,237,310,3,mobile,15,1,1440.0,0.6713881019830028
439,u12340,41,20,34,0,mobile,2,0,0.0,0.4878048780487805
440,u12342,5,2,0,0,mobile,0,0,0.0,0.4
441,u12343,2,0,0,0,web,0,0,0.0,0.0
442,u12344,121,75,147,0,mobile,71,0,0.0,0.6198347107438017
443,u12345,12,8,25,0,Unknown,4,1,3600.0,0.6666666666666666
444,u12347,8,3,10,0,web,32,0,0.0,0.375
445,u1235,8,4,1,0,mobile,0,0,0.0,0.5
446,u12350,7,2,0,0,mobile,6,0,0.0,0.2857142857142857
447,u12354,63,53,63,1,Unknown,18,1,720.0,0.8412698412698413
448,u12355,4,2,0,0,mobile,0,0,0.0,0.5
449,u12356,878,645,866,5,mobile,8,0,0.0,0.734624145785877
450,u1236,400,282,396,36,Unknown,1,1,1440.0,0.705
451,u12369,7,4,0,0,mobile,0,0,0.0,0.5714285714285714
452,u1237,839,526,621,72,mobile,214,1,720.0,0.6269368295589988
453,u12378,2026,1226,1948,119,mobile,2984,1,1200.0,0.6051332675222113
454,u12380,231,156,230,9,Unknown,3,1,4320.0,0.6753246753246753
455,u12382,201,130,199,1,mobile,2,0,0.0,0.6467661691542289
456,u12383,6,2,0,0,mobile,0,0,0.0,0.3333333333333333
457,u12384,28,17,24,0,Unknown,1,1,2400.0,0.6071428571428571
458,u12387,975,580,985,17,mobile,480,0,0.0,0.5948717948717949
459,u123893,50,36,40,0,mobile,0,0,0.0,0.72
460,u12390,1617,939,805,28,web,646,2,3600.0,0.5807050092764379
461,u12391,7,2,3,0,Unknown,0,1,2400.0,0.2857142857142857
462,u12392,6,2,0,0,mobile,0,0,0.0,0.3333333333333333
463,u12397,179,104,201,1,mobile,184,0,0.0,0.5810055865921788
464,u12418,1101,644,1145,5,mobile,1068,1,8640.0,0.5849227974568574
465,u12419,0,0,2,0,Unknown,0,2,4800.0,0.0
466,u12420,403,304,137,15,Unknown,0,2,2640.0,0.7543424317617866
467,u12423,25,12,22,0,Unknown,0,1,2400.0,0.48
468,u12426,6,3,0,0,web,1,0,0.0,0.5
469,u12427,106,63,80,3,mobile,0,1,2400.0,0.5943396226415094
470,u12433,821,501,834,4,mobile,368,0,0.0,0.610231425091352
471,u12436,15,12,15,0,Unknown,17,1,1800.0,0.8
472,u12437,225,147,165,7,Unknown,32,1,2400.0,0.6533333333333333
473,u12446,235,140,121,14,Unknown,8,1,1200.0,0.5957446808510638
474,u1245,661,421,584,21,web,159,0,0.0,0.6369137670196672
475,u12484,27,15,19,0,mobile,0,0,0.0,0.5555555555555556
476,u1251,212,155,227,6,web,140,1,2400.0,0.7311320754716981
477,u12532,3,0,0,0,mobile,0,0,0.0,0.0
478,u12540,6,2,0,0,web,0,0,0.0,0.3333333333333333
479,u12541,77,67,76,2,web,0,0,0.0,0.8701298701298701
480,u12543,6,1,0,0,mobile,0,0,0.0,0.16666666666666666
481,u12545,10,3,0,0,web,0,0,0.0,0.3
482,u12547,164,102,184,7,mobile,63,1,1200.0,0.6219512195121951
483,u12551,132,83,146,13,Unknown,10,1,2400.0,0.6287878787878788
484,u12554,104,46,67,15,Unknown,140,1,2400.0,0.4423076923076923
485,u12555,56,26,48,0,mobile,0,0,0.0,0.4642857142857143
486,u12569,635,390,266,0,Unknown,1,1,720.0,0.6141732283464567
487,u12581,563,400,554,1,mobile,605,1,720.0,0.7104795737122558
488,u12583,142,95,141,1,mobile,4,1,1800.0,0.6690140845070423
489,u12585,7,2,0,0,mobile,0,0,0.0,0.2857142857142857
490,u12587,311,176,316,1,mobile,0,0,0.0,0.5659163987138264
491,u12590,10,4,2,0,web,1,0,0.0,0.4
492,u12591,9,4,0,0,mobile,0,0,0.0,0.4444444444444444
493,u12594,134,85,165,1,mobile,284,1,1200.0,0.6343283582089553
494,u12596,148,106,152,4,mobile,4,1,2400.0,0.7162162162162162
495,u12618,2610,1628,1634,12,Unknown,3,1,2400.0,0.6237547892720307
496,u12621,9,5,1,0,mobile,5,0,0.0,0.5555555555555556
497,u12622,35,26,27,0,web,1,0,0.0,0.7428571428571429
498,u12625,36,27,26,0,mobile,0,0,0.0,0.75
499,u12626,56,26,41,9,Unknown,5,1,1200.0,0.4642857142857143
500,u12627,6,2,0,0,mobile,1,0,0.0,0.3333333333333333
501,u12634,7,2,6,0,Unknown,0,1,2400.0,0.2857142857142857
502,u12635,23,13,19,0,mobile,3,0,0.0,0.5652173913043478
503,u12637,6,3,0,0,mobile,0,0,0.0,0.5
504,u12644,763,459,514,5,Unknown,77,2,2400.0,0.601572739187418
505,u12686,2,0,0,0,mobile,1,0,0.0,0.0
506,u12692,10,4,0,1,Unknown,3,1,2880.0,0.4
507,u12693,3,3,6,0,Unknown,0,1,1200.0,1.0
508,u12718,15,7,14,0,Unknown,10,1,720.0,0.4666666666666667
509,u12719,213,136,174,5,web,118,1,1200.0,0.6384976525821596
510,u12741,329,186,222,0,Unknown,47,1,1440.0,0.5653495440729484
511,u12743,1839,1022,1839,90,mobile,128,2,5760.0,0.55573681348559
512,u12747,5,3,0,0,mobile,1,0,0.0,0.6
513,u12750,7,2,0,0,mobile,0,0,0.0,0.2857142857142857
514,u12751,184,69,128,3,web,56,1,2400.0,0.375
515,u12753,10,8,0,0,web,0,0,0.0,0.8
516,u12754,440,275,435,5,mobile,1,0,0.0,0.625
517,u12755,1,0,0,0,mobile,0,0,0.0,0.0
518,u12756,105,63,93,1,mobile,0,0,0.0,0.6
519,u12779,144,88,153,11,Unknown,195,1,2400.0,0.6111111111111112
520,u12781,9,6,2,0,mobile,0,0,0.0,0.6666666666666666
521,u12782,7,2,0,0,mobile,0,0,0.0,0.2857142857142857
522,u1279,3150,2343,3330,34,mobile,2759,1,1800.0,0.7438095238095238
523,u12792,3,1,0,0,mobile,0,0,0.0,0.3333333333333333
524,u12794,394,291,396,28,mobile,106,0,0.0,0.7385786802030457
525,u12796,360,227,360,8,mobile,2,0,0.0,0.6305555555555555
526,u12800,154,109,149,7,mobile,33,0,0.0,0.7077922077922078
527,u12803,162,99,158,6,mobile,68,0,0.0,0.6111111111111112
528,u12805,15,8,5,0,mobile,0,0,0.0,0.5333333333333333
529,u12806,9,5,0,0,web,0,1,2400.0,0.5555555555555556
530,u12807,591,357,737,27,mobile,127,1,2400.0,0.6040609137055838
531,u12810,1050,661,544,12,web,199,1,2400.0,0.6295238095238095
532,u12811,0,0,20,1,Unknown,0,2,1440.0,0.0
533,u12812,605,413,592,7,mobile,173,1,2400.0,0.6826446280991736
534,u12815,136,96,47,1,Unknown,42,1,1200.0,0.7058823529411765
535,u12817,49,28,40,0,mobile,0,0,0.0,0.5714285714285714
536,u12828,256,179,236,21,mobile,0,1,2400.0,0.69921875
537,u1286,85,62,73,1,mobile,30,0,0.0,0.7294117647058823
538,u12877,334,206,355,0,mobile,556,0,0.0,0.6167664670658682
539,u12888,40,28,40,0,mobile,0,0,0.0,0.7
540,u12889,161,92,131,33,mobile,44,2,4800.0,0.5714285714285714
541,u12902,135,63,99,1,web,1,1,2400.0,0.4666666666666667
542,u12916,431,206,245,0,Unknown,295,1,2400.0,0.4779582366589327
543,u12917,140,89,116,0,Unknown,114,1,1200.0,0.6357142857142857
544,u1292,522,312,390,41,Unknown,158,1,1200.0,0.5977011494252874
545,u12949,7,4,0,0,mobile,0,0,0.0,0.5714285714285714
546,u12958,8,1,6,4,mobile,0,1,2400.0,0.125
547,u12962,12,5,4,0,mobile,0,0,0.0,0.4166666666666667
548,u12964,7,3,2,1,mobile,0,1,2400.0,0.42857142857142855
549,u12965,1389,626,1059,20,Unknown,7,2,3840.0,0.4506839452843773
550,u12966,8,4,2,1,Unknown,0,1,3600.0,0.5
551,u12972,196,84,129,0,web,17,1,2400.0,0.42857142857142855
552,u12973,167,118,165,15,mobile,0,0,0.0,0.7065868263473054
553,u12974,194,125,188,0,mobile,26,0,0.0,0.6443298969072165
554,u12976,674,520,667,0,mobile,1,0,0.0,0.771513353115727
555,u12989,12,9,12,0,mobile,0,0,0.0,0.75
556,u12998,254,140,253,1,mobile,1,0,0.0,0.5511811023622047
557,u12999,132,101,123,2,mobile,52,0,0.0,0.7651515151515151
558,u13003,74,53,98,4,Unknown,48,1,2400.0,0.7162162162162162
559,u13016,196,142,206,8,Unknown,32,1,720.0,0.7244897959183674
560,u13049,730,512,748,29,mobile,25,0,0.0,0.7013698630136986
561,u13058,817,514,593,22,web,836,1,720.0,0.6291309669522643
562,u13059,1140,656,1211,58,mobile,615,2,4800.0,0.5754385964912281
563,u13061,406,294,396,1,mobile,2,0,0.0,0.7241379310344828
564,u13062,85,48,80,0,mobile,0,1,1200.0,0.5647058823529412
565,u13064,108,80,102,3,Unknown,0,3,2640.0,0.7407407407407407
566,u13066,55,30,52,1,mobile,4,0,0.0,0.5454545454545454
567,u13070,2008,1566,2165,4,mobile,1694,0,0.0,0.7798804780876494
568,u13071,731,577,458,58,web,343,2,7800.0,0.7893296853625171
569,u13072,1324,912,494,1,Unknown,395,1,1440.0,0.6888217522658611
570,u13075,28,12,23,0,mobile,10,0,0.0,0.42857142857142855
571,u13098,689,496,694,17,mobile,163,0,0.0,0.7198838896952104
572,u13101,2656,1586,1626,2,Unknown,689,1,3600.0,0.5971385542168675
573,u13102,28,15,21,0,mobile,7,0,0.0,0.5357142857142857
574,u13103,29,16,28,0,web,0,1,8640.0,0.5517241379310345
575,u13106,26,16,28,0,Unknown,10,1,2400.0,0.6153846153846154
576,u13111,292,224,279,7,Unknown,1,2,4800.0,0.7671232876712328
577,u13113,55,32,50,0,mobile,0,0,0.0,0.5818181818181818
578,u13115,9,5,1,0,Unknown,2,1,2400.0,0.5555555555555556
579,u13117,24,17,5,1,Unknown,0,1,1800.0,0.7083333333333334
580,u13129,88,57,64,5,Unknown,28,1,720.0,0.6477272727272727
581,u13138,138,84,144,4,Unknown,69,1,720.0,0.6086956521739131
582,u13139,60,26,66,0,Unknown,68,1,1800.0,0.43333333333333335
583,u13162,10,5,0,0,mobile,0,0,0.0,0.5
584,u1318,347,258,169,6,web,0,1,1440.0,0.7435158501440923
585,u1319,22,14,12,2,mobile,0,1,720.0,0.6363636363636364
586,u13200,10,6,0,0,Unknown,1,1,1200.0,0.6
587,u13201,9,4,0,0,mobile,0,0,0.0,0.4444444444444444
588,u13214,159,106,161,2,Unknown,178,1,2400.0,0.6666666666666666
589,u13215,4863,3045,2709,85,Unknown,0,2,7920.0,0.6261566933991364
590,u13229,15,6,7,5,mobile,0,1,2400.0,0.4
591,u1324,15,9,7,1,mobile,0,0,0.0,0.6
592,u13248,82,49,52,0,Unknown,67,2,6000.0,0.5975609756097561
593,u13249,143,87,140,5,mobile,87,0,0.0,0.6083916083916084
594,u1325,123,76,116,4,mobile,32,0,0.0,0.6178861788617886
595,u13259,12,9,12,0,mobile,0,0,0.0,0.75
596,u13260,256,206,271,12,Unknown,196,1,1800.0,0.8046875
597,u13261,645,357,530,66,Unknown,331,2,5760.0,0.5534883720930233
598,u13263,10,6,0,0,web,1,0,0.0,0.6
599,u13265,2,0,0,0,web,0,0,0.0,0.0
600,u13266,1360,909,1185,42,mobile,623,1,1440.0,0.6683823529411764
601,u13267,387,261,387,4,mobile,5,0,0.0,0.6744186046511628
602,u13273,7,2,2,0,mobile,3,0,0.0,0.2857142857142857
603,u13274,6,3,0,0,web,0,0,0.0,0.5
604,u13275,11,7,3,0,mobile,0,0,0.0,0.6363636363636364
605,u13276,295,200,289,5,mobile,5,1,1440.0,0.6779661016949152
606,u13277,1405,778,564,7,Unknown,612,2,1920.0,0.5537366548042705
607,u13288,2,1,0,0,web,0,0,0.0,0.5
608,u13299,31,18,19,0,web,1,0,0.0,0.5806451612903226
609,u1330,263,186,107,5,Unknown,13,1,4320.0,0.7072243346007605
610,u13300,0,0,3,0,Unknown,0,1,8640.0,0.0
611,u13301,10,6,0,0,mobile,0,0,0.0,0.6
612,u13305,19,10,20,0,mobile,0,0,0.0,0.5263157894736842
613,u13306,267,190,256,2,Unknown,7,1,720.0,0.7116104868913857
614,u13307,7,3,1,1,mobile,0,1,2400.0,0.42857142857142855
615,u1331,651,369,358,1,web,183,0,0.0,0.5668202764976958
616,u13311,29,19,17,0,Unknown,0,1,1200.0,0.6551724137931034
617,u13312,6,3,0,0,Unknown,1,1,1200.0,0.5
618,u13316,105,64,57,0,Unknown,0,1,1800.0,0.6095238095238096
619,u13317,2,1,2,4,Unknown,0,1,1800.0,0.5
620,u13360,285,98,285,19,mobile,57,2,4200.0,0.34385964912280703
621,u13361,230,137,182,3,mobile,47,2,5040.0,0.5956521739130435
622,u13375,190,144,101,0,mobile,0,1,1200.0,0.7578947368421053
623,u1340,414,288,250,13,Unknown,146,1,1200.0,0.6956521739130435
624,u1341,535,342,355,2,Unknown,135,1,1440.0,0.6392523364485981
625,u13412,653,353,344,16,Unknown,781,1,2400.0,0.5405819295558959
626,u13413,341,136,234,1,Unknown,172,1,1200.0,0.39882697947214074
627,u1342,722,500,451,13,Unknown,444,1,720.0,0.6925207756232687
628,u1344,1932,1364,1343,55,Unknown,320,2,1920.0,0.7060041407867494
629,u13449,12,5,1,0,web,7,0,0.0,0.4166666666666667
630,u1345,183,131,174,18,Unknown,5,2,6720.0,0.7158469945355191
631,u1346,29,20,42,5,mobile,2,1,2400.0,0.6896551724137931
632,u13461,7,4,0,0,mobile,0,0,0.0,0.5714285714285714
633,u13462,10,7,0,0,web,0,0,0.0,0.7
634,u13463,48,27,42,1,mobile,27,1,5040.0,0.5625
635,u1347,19,10,21,1,mobile,8,0,0.0,0.5263157894736842
636,u13472,742,462,533,49,Unknown,131,1,2400.0,0.6226415094339622
637,u13474,2,1,0,0,web,0,0,0.0,0.5
638,u13475,23,14,16,0,mobile,5,0,0.0,0.6086956521739131
639,u13476,376,281,366,7,mobile,3,0,0.0,0.7473404255319149
640,u13477,245,147,268,55,mobile,146,1,1200.0,0.6
641,u13489,6,2,0,0,mobile,0,0,0.0,0.3333333333333333
642,u13498,72,50,79,4,mobile,2,1,2400.0,0.6944444444444444
643,u13499,84,54,72,0,Unknown,7,1,2400.0,0.6428571428571429
644,u13501,343,172,281,13,web,35,0,0.0,0.5014577259475219
645,u13502,6,3,0,0,mobile,0,0,0.0,0.5
646,u13503,505,238,188,1,Unknown,3,1,2400.0,0.47128712871287126
647,u13504,5,2,0,0,web,0,1,2400.0,0.4
648,u13505,31,17,31,1,Unknown,34,1,2400.0,0.5483870967741935
649,u13506,469,257,480,15,mobile,57,0,0.0,0.5479744136460555
650,u13507,41,25,35,1,mobile,4,0,0.0,0.6097560975609756
651,u1351,4349,2276,3055,57,Unknown,480,2,2640.0,0.5233386985513911
652,u13513,20,10,10,0,mobile,0,0,0.0,0.5
653,u13515,6,3,0,0,mobile,0,0,0.0,0.5
654,u1352,92,73,106,9,mobile,0,0,0.0,0.7934782608695652
655,u13528,1034,752,1146,50,mobile,678,1,2880.0,0.7272727272727273
656,u1353,102,69,93,1,mobile,1,0,0.0,0.6764705882352942
657,u1354,512,366,500,27,Unknown,2,1,8640.0,0.71484375
658,u1355,39,19,30,0,Unknown,10,1,4320.0,0.48717948717948717
659,u1356,573,411,578,49,mobile,76,1,4320.0,0.7172774869109948
660,u13566,8,4,2,0,mobile,0,0,0.0,0.5
661,u13567,7,4,0,0,Unknown,0,1,3600.0,0.5714285714285714
662,u1357,69,53,70,0,web,14,0,0.0,0.7681159420289855
663,u13598,17,9,9,3,web,3,0,0.0,0.5294117647058824
664,u13599,257,154,115,2,mobile,24,1,2400.0,0.5992217898832685
665,u13610,163,125,159,19,mobile,0,2,7920.0,0.7668711656441718
666,u13638,5,4,7,2,Unknown,0,2,7200.0,0.8
667,u13648,72,41,34,5,Unknown,54,1,1800.0,0.5694444444444444
668,u13660,1274,901,1285,0,mobile,152,0,0.0,0.707221350078493
669,u13662,4,1,0,0,mobile,1,0,0.0,0.25
670,u13667,4,3,0,0,mobile,5,0,0.0,0.75
671,u13675,6,1,0,0,mobile,0,0,0.0,0.16666666666666666
672,u136752,77,34,26,0,Unknown,0,1,2400.0,0.44155844155844154
673,u13676,444,184,324,20,Unknown,30,1,2400.0,0.4144144144144144
674,u1368,406,238,402,19,mobile,23,1,4320.0,0.5862068965517241
675,u13698,208,138,75,3,Unknown,0,1,3600.0,0.6634615384615384
676,u13699,6,3,0,0,mobile,0,0,0.0,0.5
677,u13700,572,407,600,10,mobile,701,0,0.0,0.7115384615384616
678,u13702,6,1,0,0,mobile,0,0,0.0,0.16666666666666666
679,u13707,284,186,279,22,mobile,8,0,0.0,0.6549295774647887
680,u13711,238,175,184,3,mobile,0,1,2400.0,0.7352941176470589
681,u13715,189,132,171,5,Unknown,201,2,4800.0,0.6984126984126984
682,u13729,6,2,0,0,mobile,0,0,0.0,0.3333333333333333
683,u13758,376,247,364,14,mobile,451,2,5520.0,0.6569148936170213
684,u13764,617,316,392,8,Unknown,521,1,2400.0,0.5121555915721232
685,u13765,198,107,201,0,web,64,3,4320.0,0.5404040404040404
686,u13770,0,0,0,8,Unknown,0,2,3240.0,0.0
687,u1378,1060,859,1068,92,mobile,293,2,5520.0,0.810377358490566
688,u1379,32,15,21,1,mobile,5,0,0.0,0.46875
689,u1380,1578,1170,1589,26,mobile,822,2,2640.0,0.7414448669201521
690,u1382,49,30,34,1,mobile,42,1,1200.0,0.6122448979591837
691,u13823,309,231,306,6,mobile,9,2,4320.0,0.7475728155339806
692,u1383,482,353,512,4,mobile,587,0,0.0,0.7323651452282157
693,u13837,290,177,176,25,Unknown,141,1,1800.0,0.6103448275862069
694,u1384,36,26,41,0,Unknown,89,1,2880.0,0.7222222222222222
695,u13840,1737,1164,1726,4,Unknown,22,2,6720.0,0.6701208981001727
696,u13841,5,3,0,0,mobile,0,0,0.0,0.6
697,u13842,101,74,55,0,Unknown,33,1,1800.0,0.7326732673267327
698,u13843,1146,706,634,2,mobile,37,1,1200.0,0.6160558464223386
699,u13844,565,342,626,1,mobile,4,0,0.0,0.6053097345132743
700,u13845,45,22,45,0,mobile,0,0,0.0,0.4888888888888889
701,u13847,995,547,987,17,mobile,9,0,0.0,0.549748743718593
702,u1385,1720,1270,1458,97,Unknown,404,3,6960.0,0.7383720930232558
703,u13850,14,5,0,0,mobile,0,0,0.0,0.35714285714285715
704,u13851,110,75,67,1,web,20,1,1200.0,0.6818181818181818
705,u13852,6,4,0,0,mobile,0,0,0.0,0.6666666666666666
706,u13855,5,1,0,0,mobile,0,0,0.0,0.2
707,u13856,1,1,0,0,mobile,0,0,0.0,1.0
708,u1386,2888,2174,2734,84,Unknown,28,1,4320.0,0.752770083102493
709,u13868,66,29,60,33,web,36,0,0.0,0.4393939393939394
710,u13869,61,30,54,1,web,0,0,0.0,0.4918032786885246
711,u1387,53,27,55,12,mobile,5,1,2400.0,0.5094339622641509
712,u13878,65,49,16,0,Unknown,13,2,3120.0,0.7538461538461538
713,u13880,104,68,107,1,mobile,2,0,0.0,0.6538461538461539
714,u13882,24,12,7,0,Unknown,1,1,3600.0,0.5
715,u13884,138,89,142,2,mobile,182,0,0.0,0.644927536231884
716,u13885,9,5,0,0,web,0,0,0.0,0.5555555555555556
717,u13886,231,119,179,14,Unknown,0,2,7800.0,0.5151515151515151
718,u13887,130,97,64,14,Unknown,106,2,6480.0,0.7461538461538462
719,u13892,7,4,0,0,mobile,0,0,0.0,0.5714285714285714
720,u13894,65,44,63,0,web,0,0,0.0,0.676923076923077
721,u13895,315,168,341,5,Unknown,8,2,2640.0,0.5333333333333333
722,u13896,486,311,481,27,mobile,1,1,1200.0,0.6399176954732511
723,u1390,2991,1715,2468,74,mobile,8,1,4320.0,0.573386827148111
724,u13908,798,448,346,6,Unknown,1,1,2400.0,0.5614035087719298
725,u1391,355,248,342,25,mobile,18,1,4320.0,0.6985915492957746
726,u1392,77,50,82,0,Unknown,0,1,1440.0,0.6493506493506493
727,u13920,7,5,0,0,mobile,0,0,0.0,0.7142857142857143
728,u13923,640,518,651,3,mobile,191,0,0.0,0.809375
729,u13925,190,123,192,8,mobile,0,0,0.0,0.6473684210526316
730,u13926,319,236,314,8,web,0,0,0.0,0.7398119122257053
731,u13927,3316,2602,2126,56,web,583,2,5760.0,0.784680337756333
732,u1393,12,5,6,2,mobile,0,0,0.0,0.4166666666666667
733,u13930,93,47,83,0,mobile,2,0,0.0,0.5053763440860215
734,u13931,2,1,3,0,Unknown,0,1,1200.0,0.5
735,u13936,4,0,0,1,mobile,0,0,0.0,0.0
736,u13937,290,189,289,1,mobile,3,0,0.0,0.6517241379310345
737,u1394,41,20,30,3,mobile,0,0,0.0,0.4878048780487805
738,u13942,7,4,2,0,web,0,0,0.0,0.5714285714285714
739,u1395,288,201,289,94,mobile,174,1,2400.0,0.6979166666666666
740,u1396,29,20,23,0,mobile,4,0,0.0,0.6896551724137931
741,u1397,366,228,357,25,mobile,7,0,0.0,0.6229508196721312
742,u13980,89,65,79,0,mobile,40,0,0.0,0.7303370786516854
743,u13981,220,124,88,0,Unknown,33,1,2400.0,0.5636363636363636
744,u14023,262,138,262,2,mobile,0,0,0.0,0.5267175572519084
745,u14037,291,187,296,9,mobile,1,0,0.0,0.6426116838487973
746,u14040,116,83,102,1,mobile,4,0,0.0,0.7155172413793104
747,u14041,1359,979,1352,114,mobile,2,1,4320.0,0.7203826342899191
748,u14045,7,1,0,0,mobile,0,0,0.0,0.14285714285714285
749,u14053,61,37,59,1,Unknown,10,2,2400.0,0.6065573770491803
750,u14055,69,53,83,17,mobile,150,1,2400.0,0.7681159420289855
751,u14056,10,5,0,0,web,1,2,2400.0,0.5
752,u14068,10,5,3,0,mobile,0,0,0.0,0.5
753,u14069,31,17,25,0,mobile,0,0,0.0,0.5483870967741935
754,u14078,767,471,445,7,Unknown,273,1,1200.0,0.6140808344198174
755,u14079,454,300,414,13,Unknown,210,2,5400.0,0.6607929515418502
756,u14081,5,3,0,0,mobile,0,0,0.0,0.6
757,u14086,42,26,25,4,Unknown,0,1,720.0,0.6190476190476191
758,u14091,7,1,0,1,Unknown,2,1,1200.0,0.14285714285714285
759,u14097,6,2,0,0,mobile,0,0,0.0,0.3333333333333333
760,u14118,60,39,53,1,mobile,12,0,0.0,0.65
761,u14119,7,2,0,0,web,0,1,1200.0,0.2857142857142857
762,u14120,6,4,0,0,web,3,0,0.0,0.6666666666666666
763,u14121,6,3,0,0,web,1,0,0.0,0.5
764,u14125,72,54,71,1,mobile,9,0,0.0,0.75
765,u14126,6,2,0,0,mobile,0,0,0.0,0.3333333333333333
766,u14127,11,5,10,0,mobile,25,0,0.0,0.45454545454545453
767,u14132,555,141,200,0,mobile,0,1,2400.0,0.25405405405405407
768,u14133,43,26,34,0,mobile,1,0,0.0,0.6046511627906976
769,u14135,6,3,0,0,web,0,1,1200.0,0.5
770,u14136,1,1,0,0,web,0,0,0.0,1.0
771,u14137,3,2,3,0,mobile,0,0,0.0,0.6666666666666666
772,u14143,509,333,501,7,Unknown,3,1,2400.0,0.6542239685658153
773,u1418,607,430,594,3,Unknown,252,1,1440.0,0.7084019769357496
774,u14180,362,180,343,18,Unknown,0,1,8760.0,0.4972375690607735
775,u1419,683,428,403,12,Unknown,505,1,1200.0,0.6266471449487555
776,u14194,386,197,388,57,Unknown,228,2,5760.0,0.5103626943005182
777,u1420,3541,2400,2925,113,mobile,6248,3,6960.0,0.6777746399322225
778,u142064,61,33,64,0,mobile,1,0,0.0,0.5409836065573771
779,u14208,3,1,0,0,mobile,0,0,0.0,0.3333333333333333
780,u1421,89,54,85,1,mobile,51,0,0.0,0.6067415730337079
781,u1422,9,4,2,1,mobile,0,0,0.0,0.4444444444444444
782,u14221,165,83,163,1,mobile,114,0,0.0,0.503030303030303
783,u1423,255,192,249,14,mobile,1,1,4320.0,0.7529411764705882
784,u1424,12,7,1,0,mobile,3,0,0.0,0.5833333333333334
785,u14242,16,13,9,0,mobile,6,0,0.0,0.8125
786,u14243,448,312,447,10,mobile,45,1,2400.0,0.6964285714285714
787,u14245,312,180,171,24,mobile,150,1,5040.0,0.5769230769230769
788,u14246,28,18,27,0,mobile,0,0,0.0,0.6428571428571429
789,u1425,4821,3208,3048,55,Unknown,1301,1,1200.0,0.6654221115951048
790,u14253,67,45,71,3,Unknown,50,1,1200.0,0.6716417910447762
791,u14254,40,23,39,0,mobile,26,0,0.0,0.575
792,u1426,1805,1268,1259,33,Unknown,351,2,2160.0,0.7024930747922438
793,u1427,115,51,109,25,Unknown,1,1,2400.0,0.4434782608695652
794,u14279,8,5,0,0,web,0,0,0.0,0.625
795,u14282,2,0,11,0,mobile,122,2,3600.0,0.0
